Name	log2FoldChange
ANK2|ENST00000357077.9|5	-1.77274072085374
ANK2|ENST00000357077.9|6	0.0087617140555088
ANK2|ENST00000357077.9|7	0.519526175637808
ANK2|ENST00000357077.9|8	-0.349879152632233
ANK2|ENST00000357077.9|9	-0.206280380609523
ANK2|ENST00000357077.9|10	-0.443811705330163
ANK2|ENST00000357077.9|11	-2.45651141913212
ANK2|ENST00000357077.9|12	-2.5260019143137
ANK2|ENST00000357077.9|13	-0.37676604310932
ANK2|ENST00000357077.9|14	0.433745205113703
ANK2|ENST00000357077.9|15	0.0902040730883328
ANK2|ENST00000357077.9|16	-2.49958798322176
ANKRD11|ENST00000301030.10|1	1.62445022895165
ANKRD11|ENST00000301030.10|2	0.930857474761683
ANKRD11|ENST00000301030.10|3	1.3127978104506
ANKRD11|ENST00000301030.10|4	1.40165207372165
ANKRD11|ENST00000301030.10|5	0.420375638587068
ANOS1|ENST00000262648.8|1	0.861916791007115
ANOS1|ENST00000262648.8|2	-1.34280001657418
ANOS1|ENST00000262648.8|3	-3.0414628653501
ANOS1|ENST00000262648.8|4	0.156176381762987
ANOS1|ENST00000262648.8|5	-0.426822134600756
ANOS1|ENST00000262648.8|6	-0.0723365000775867
ANOS1|ENST00000262648.8|7	0.243393035403339
ANOS1|ENST00000262648.8|8	-0.56577841633103
ANOS1|ENST00000262648.8|8|mutated	-0.139919556467265
ANOS1|ENST00000262648.8|9	-1.1138995846367
ANOS1|ENST00000262648.8|9|mutated	0.197908848307076
ANOS1|ENST00000262648.8|10	-1.20743630145748
ANOS1|ENST00000262648.8|11	0.640350926075371
ANOS1|ENST00000262648.8|12	0.500581628575086
ANOS1|ENST00000262648.8|13	0.916512099661798
ANOS1|ENST00000262648.8|14	0.518409657214581
ANOS1|ENST00000262648.8|15	-1.37029774055343
ANOS1|ENST00000262648.8|16	-1.40608013769265
ANOS1|ENST00000262648.8|17	-1.75012352750142
ANOS1|ENST00000262648.8|18	-1.40909918118923
ANOS1|ENST00000262648.8|20	-5.19891652947487
ANOS1|ENST00000262648.8|21	-0.423405048871411
ANOS1|ENST00000262648.8|22	-0.515563123571222
ANOS1|ENST00000262648.8|23	-0.399743990948903
ANOS1|ENST00000262648.8|24	-0.358204486701077
ANOS1|ENST00000262648.8|25	-2.47961934858966
ANOS1|ENST00000262648.8|26	-2.01360432070495
ANOS1|ENST00000262648.8|27	-1.35093970095513
ANOS1|ENST00000262648.8|28	-0.0519955431893196
ANOS1|ENST00000262648.8|29	-3.76935563458456
ANOS1|ENST00000262648.8|30	-4.49161787068882
ANXA7|ENST00000372921.10|2	-4.46531847655887
ANXA7|ENST00000372921.10|3	-2.69988251684327
ANXA7|ENST00000372921.10|4	-4.75859629482945
ANXA7|ENST00000372921.10|5	-4.31681655489371
ANXA7|ENST00000372921.10|6	-0.0301057690892646
ANXA7|ENST00000372921.10|7	-1.42662916273354
AP1S2|ENST00000672987.1|1	-0.471725093535375
AP1S2|ENST00000672987.1|2	-0.84534821651413
AP1S2|ENST00000672987.1|3	-1.36814997915714
AP1S2|ENST00000672987.1|4	-1.42008048501674
AP1S2|ENST00000672987.1|5	-0.374570228696777
AP1S2|ENST00000672987.1|6	-1.26547253255309
AP1S2|ENST00000672987.1|7	-1.36043998172805
AP1S2|ENST00000672987.1|8	-0.0689714292864461
AP1S2|ENST00000672987.1|9	-3.71091610130133
AP1S2|ENST00000672987.1|10	-2.7125398939572
AP1S2|ENST00000672987.1|11	-2.41669465977942
APC|ENST00000257430.9|1	-0.697573896987038
APC|ENST00000257430.9|2	-0.925001791047108
APC|ENST00000257430.9|3	-0.806183035659163
APC|ENST00000257430.9|4	-0.393937127762916
APC|ENST00000257430.9|5	0.0705491158385614
APC|ENST00000257430.9|6	-1.14519797582341
APC|ENST00000257430.9|7	-3.7843464634533
APC|ENST00000257430.9|8	-0.982197643286569
APC|ENST00000257430.9|9	-0.7757448889818
APC|ENST00000257430.9|10	-0.349002341799255
APC|ENST00000257430.9|11	-0.169425180579863
APC|ENST00000257430.9|11|mutated	-0.681118072703992
APC|ENST00000257430.9|12	-0.542548769336853
APC|ENST00000257430.9|12|mutated	-0.393820312896535
APC|ENST00000257430.9|13	-0.852042736950795
APC|ENST00000257430.9|13|mutated	-1.15608924853133
APC|ENST00000257430.9|14	-2.65091312428862
APC|ENST00000257430.9|14|mutated	-2.6344533085528
APC|ENST00000257430.9|15	-4.93260842098756
AR|ENST00000374690.9|1	0.227051748678046
AR|ENST00000374690.9|1|mutated	0.319046420103215
AR|ENST00000374690.9|2	0.920110875331109
AR|ENST00000374690.9|3	-2.87504155891375
AR|ENST00000374690.9|4	-2.23230949635667
AR|ENST00000374690.9|5	-0.426118600065827
AR|ENST00000374690.9|6	1.01697747058914
AR|ENST00000374690.9|7	1.04754307752371
AR|ENST00000374690.9|8	1.02849103337662
AR|ENST00000374690.9|9	0.972508316985775
AR|ENST00000374690.9|10	0.64208450179733
AR|ENST00000374690.9|11	0.785575782768845
AR|ENST00000374690.9|12	0.9282915276847
AR|ENST00000374690.9|13	1.71136964161568
AR|ENST00000374690.9|14	1.53192228212057
AR|ENST00000374690.9|15	0.71958452965277
AR|ENST00000374690.9|16	0.193575768671845
AR|ENST00000374690.9|17	-0.573366080168582
AR|ENST00000374690.9|18	-0.269742057597017
AR|ENST00000374690.9|19	-0.849895616266441
AR|ENST00000374690.9|20	-0.953720018412337
AR|ENST00000374690.9|21	0.361546205738477
AR|ENST00000374690.9|22	1.51370370224734
AR|ENST00000374690.9|23	0.650936371684757
AR|ENST00000374690.9|24	0.3724227548205
AR|ENST00000374690.9|25	-0.334007686412965
AR|ENST00000374690.9|26	-0.944647456534496
AR|ENST00000374690.9|27	0.743025719121815
AR|ENST00000374690.9|28	0.0306896308646767
AR|ENST00000374690.9|29	0.356688381635101
AR|ENST00000374690.9|30	0.0048437662265194
AR|ENST00000374690.9|31	-0.395475829345014
AR|ENST00000374690.9|32	-0.739382738188958
AR|ENST00000374690.9|33	0.212052210963734
AR|ENST00000374690.9|34	-0.450052566292633
AR|ENST00000374690.9|37	0.420460223015866
AR|ENST00000374690.9|38	0.888355541925641
AR|ENST00000374690.9|39	0.368082986862889
AR|ENST00000374690.9|40	0.568360263666432
AR|ENST00000374690.9|41	0.445124162135082
AR|ENST00000374690.9|42	0.238173875812897
AR|ENST00000374690.9|43	0.655883895242795
AR|ENST00000374690.9|44	-0.0110737392544169
AR|ENST00000374690.9|45	0.113671057015806
AR|ENST00000374690.9|46	-0.673656746972753
AR|ENST00000374690.9|47	0.318213805858199
AR|ENST00000374690.9|48	-1.4289521068347
AR|ENST00000374690.9|49	-2.05489743416276
AR|ENST00000374690.9|50	-1.66214360567559
ARID1B|ENST00000636930.2|1	-1.03513672463666
ARID1B|ENST00000636930.2|2	-0.928436305533049
ARID1B|ENST00000636930.2|3	-0.0558434259574718
ARID1B|ENST00000636930.2|4	0.189668472976042
ARID1B|ENST00000636930.2|5	0.336580928782734
ARID1B|ENST00000636930.2|6	-0.940949413919253
ARID1B|ENST00000636930.2|8	0.107642915141497
ARID1B|ENST00000636930.2|10	-5.12954452268953
ARID1B|ENST00000636930.2|11	-1.86773291908177
ARID1B|ENST00000636930.2|12	1.23841267509501
ARID1B|ENST00000636930.2|13	0.981550433382834
ARID1B|ENST00000636930.2|14	-0.323708220006651
ARID1B|ENST00000636930.2|15	-0.255341611765544
ARID1B|ENST00000636930.2|16	-0.843144513898368
ARID1B|ENST00000636930.2|17	-1.05975212635326
ARID1B|ENST00000636930.2|18	-2.78583714977717
ARID1B|ENST00000636930.2|19	-0.419444324924845
ARID1B|ENST00000636930.2|20	-0.43593764297301
ARID1B|ENST00000636930.2|21	-1.8707829450835
ARID2|ENST00000334344.11|1	0.486544378541876
ARID2|ENST00000334344.11|2	0.448026111688876
ARID2|ENST00000334344.11|3	-0.666522739813658
ARID2|ENST00000334344.11|4	-0.320600317369485
ARID2|ENST00000334344.11|5	0.332889273906313
ARID2|ENST00000334344.11|6	-1.27069091519928
ARID2|ENST00000334344.11|7	-1.34186963818526
ARID2|ENST00000334344.11|8	0.526848408120857
ARID2|ENST00000334344.11|9	2.00891375959348
ARID2|ENST00000334344.11|10	-6.27605447816053
ARID2|ENST00000334344.11|11	-5.30389362443924
ARID2|ENST00000334344.11|12	0.351473781147664
ARID2|ENST00000334344.11|13	-0.211939377282221
ARID2|ENST00000334344.11|14	-0.96543545533564
ARID2|ENST00000334344.11|15	0.779633784613006
ARID2|ENST00000334344.11|16	-0.128474665543384
ARID2|ENST00000334344.11|17	-0.296696145894601
ARID2|ENST00000334344.11|18	-0.0340953531423946
ARID2|ENST00000334344.11|19	-1.25691126875865
ARID2|ENST00000334344.11|20	-2.67465807978926
ARID2|ENST00000334344.11|21	-2.92203375161415
ARX|ENST00000379044.5|1	1.82728032440587
ARX|ENST00000379044.5|2	0.406316895407432
