"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAS|ENST00000652046.1|7",1265.82783717122,-1.18485668079925,0.139675589828716,-8.48291875661484,2.19614009884138e-17,7.69098536953893e-17
"FAS|ENST00000652046.1|8",152.461210113831,-1.44037795960142,0.302864098763885,-4.75585573027705,1.97607557947178e-06,3.71312475923024e-06
"FAS|ENST00000652046.1|9",387.485914826472,-1.12023674240176,0.241732389733389,-4.63420207625999,3.58316852859653e-06,6.59631255256695e-06
"FAS|ENST00000652046.1|11",3322.64909064864,1.69886909523585,0.220241313373929,7.71367128723705,1.22249094736913e-14,3.73419384765113e-14
"FAS|ENST00000652046.1|11|mutated",2097.55789511679,1.9599554094931,0.141370971755125,13.8639169354231,1.04795955431076e-43,9.92206449168381e-43
"FAS|ENST00000652046.1|14",9755.13148365555,2.20402882737633,0.134373203272753,16.4022943093985,1.84150033150203e-60,2.96048986179863e-59
"FBLN1|ENST00000327858.11|1",3784.82265047505,1.51267444052736,0.136192828756879,11.1068582269311,1.16175349369231e-28,6.43883461080648e-28
"FBLN1|ENST00000327858.11|5",2064.8132930252,1.16771503221083,0.155839861071585,7.49304461760549,6.72940116376691e-14,1.98370754955541e-13
"FBN1|ENST00000316623.10|1",11.6064834442827,-1.47646113216933,0.588450162096473,-2.50906742366955,0.0121050376721201,0.0161665963647393
"FBN1|ENST00000316623.10|2",8693.21240585404,1.63636614851995,0.134513300881667,12.165088045527,4.76930834911594e-34,3.23637428313664e-33
"FBN1|ENST00000316623.10|4",1240.73636999425,1.78016674527161,0.16882399805391,10.544512425912,5.38514505635625e-26,2.66639968881135e-25
"FBN1|ENST00000316623.10|5",1118.92032318892,-1.21368533659792,0.12934306005218,-9.38345927572992,6.38429828460257e-21,2.60084151546547e-20
"FBN1|ENST00000316623.10|6",3825.03698285358,-1.14846193665225,0.129312981301671,-8.88125789918205,6.61084849096406e-19,2.46277239117501e-18
"FBN1|ENST00000316623.10|7",1218.0782589625,-5.26864973547007,0.184121913088519,-28.6150064763725,4.37137986321195e-180,5.81733518018772e-177
"FBN1|ENST00000316623.10|8",810.532803081297,-1.17925220307159,0.158834595442679,-7.42440398318116,1.13288890452845e-13,3.31345797546696e-13
"FBN1|ENST00000316623.10|9",653.220857661589,-2.31740214991621,0.226882607768418,-10.2141022298263,1.71458952664141e-24,8.01234442473046e-24
"FBN1|ENST00000316623.10|10",325.945331015174,-3.05727922481505,0.266230598752507,-11.4835756638821,1.59543142087657e-30,9.37149687485959e-30
"FBN1|ENST00000316623.10|14",5119.77603894784,1.67234895924249,0.123030595616441,13.5929518252207,4.40932071638989e-42,3.93813827145427e-41
"FBN1|ENST00000316623.10|15",704.050301661556,1.32137364106942,0.23517004536552,5.61880080864735,1.92287384732925e-08,4.18123821159448e-08
"FBN1|ENST00000316623.10|19",1030.16987355215,-2.30662241966698,0.159342000027497,-14.4759223510998,1.72002852750417e-47,1.83607679803186e-46
"FBN2|ENST00000262464.9|2",163.92645859886,-1.0614131147205,0.306822307386241,-3.4593740062855,0.000541432518846935,0.000828402820417698
"FBN2|ENST00000262464.9|4",229.165354657883,-1.39271262552953,0.250398779619471,-5.56197848745917,2.6673317973779e-08,5.74476405991639e-08
"FBN2|ENST00000262464.9|5",2030.14028117064,-2.22858801928994,0.155352532417625,-14.3453600955726,1.13907504000608e-46,1.19046263125243e-45
"FBN2|ENST00000262464.9|6",6765.42402718329,-2.162193091605,0.363520118990441,-5.94793239397532,2.71550699881726e-09,6.20679910779282e-09
"FBN2|ENST00000262464.9|11",796.397314745227,-2.20120774689781,0.164323567693935,-13.3955693500869,6.4181959995084e-41,5.5382372828611e-40
"FBXO38|ENST00000340253.10|2|mutated",223.819150595177,-1.12361929453435,0.262424553567135,-4.28168507580943,1.8548336204647e-05,3.22381980442689e-05
"FBXO38|ENST00000340253.10|4",238.484848185502,-3.58742667485012,0.307626229999805,-11.661641059842,2.00147168870443e-31,1.21436810616074e-30
"FBXO38|ENST00000340253.10|5",69.4284892856467,-4.55574746122621,0.582981870723531,-7.81456112103817,5.51548658390797e-15,1.71581773546664e-14
"FBXW7|ENST00000281708.10|1",2195.63150169501,1.47250834583956,0.132256838131616,11.1337029271347,8.59876433589113e-29,4.79457171559442e-28
"FBXW7|ENST00000281708.10|3",695.981088634162,1.58811580832382,0.166871362366467,9.51700630834521,1.78239737718536e-21,7.41242131477399e-21
"FBXW7|ENST00000281708.10|4",1042.9245060497,-1.53810680062967,0.153597655702025,-10.0138689851723,1.3246835448208e-23,5.97129650595359e-23
"FBXW7|ENST00000281708.10|5",49.971529257867,-1.45673580860677,0.42952997725395,-3.39146482375899,0.00069520086489231,0.00105237876122538
"FBXW7|ENST00000281708.10|7",387.798231019862,-2.5190583821485,0.237765855546089,-10.5947019868048,3.15343789423117e-26,1.58028140833501e-25
"FBXW7|ENST00000281708.10|8",163.827696139337,-3.52487678910879,0.357141629636386,-9.86968893180429,5.63390528758176e-23,2.4789597218724e-22
"FBXW7|ENST00000281708.10|9",110.887038164577,-3.28989102922135,0.324340773051873,-10.1433162357765,3.54844654048918e-24,1.63649380883477e-23
"FBXW7|ENST00000281708.10|10",1296.16001343622,-1.70574128419538,0.154067952104877,-11.07135689734,1.72764627923999e-28,9.50046808377287e-28
"FBXW7|ENST00000281708.10|11",1366.94496861151,-2.35323662811677,0.211199697691858,-11.1422348319369,7.81336931068026e-29,4.36779829162492e-28
"FBXW7|ENST00000281708.10|12",285.818644851052,-4.74351565043537,0.378511800256072,-12.5320152429231,4.987891873288e-36,3.57938771518097e-35
"FBXW7|ENST00000281708.10|15",1046.2587221751,-1.37093926027496,0.145681854906542,-9.41050113038752,4.93777022500084e-21,2.01773026219158e-20
"FBXW7|ENST00000281708.10|17",672.440077258751,-2.75396410991921,0.219182670205802,-12.5646982370156,3.30132199908551e-36,2.38479695917051e-35
"FECH|ENST00000262093.11|5",4107.82983692567,-1.67980789213501,0.299963409312015,-5.60004267183039,2.14299046723449e-08,4.63882104212318e-08
"FECH|ENST00000262093.11|5|mutated",4644.96045049391,-1.24475540485179,0.29175212027298,-4.26648280631901,1.98578791208819e-05,3.44243476958753e-05
"FECH|ENST00000262093.11|8",456.456456149087,-1.87415658489721,0.223257210867895,-8.39460717802383,4.6745443945873e-17,1.61952612710362e-16
"FECH|ENST00000262093.11|9",633.607687991094,-2.35007361712833,0.231876615171742,-10.1350177782599,3.86303296143705e-24,1.77952099150506e-23
"FECH|ENST00000262093.11|10",234.019617934057,-1.33522590351766,0.299984769251607,-4.45097898419558,8.54797077996825e-06,1.52758946630379e-05
"FECH|ENST00000262093.11|11",466.147196774694,-2.86449630847974,0.257971327997132,-11.1039328700575,1.20042666868859e-28,6.64702275121742e-28
"FECH|ENST00000262093.11|16",4925.13226753512,1.69397088896885,0.138484699472069,12.2321880715097,2.09225680883638e-34,1.42949000567218e-33
"FECH|ENST00000262093.11|18",1294.40478061253,-1.89371333794466,0.250248163009332,-7.56734161470767,3.80939190152977e-14,1.13636579837166e-13
"FECH|ENST00000262093.11|21",2064.9669730482,-1.27793071101233,0.11963602018462,-10.6818223227441,1.2381689246789e-26,6.28370729274541e-26
"FECH|ENST00000262093.11|21|mutated",794.816045255603,-1.55426799694288,0.141195856865441,-11.0078867145804,3.5011986779479e-28,1.90090011630925e-27
"FECH|ENST00000262093.11|22",940.752517343192,-1.24888844820845,0.16807094559089,-7.43072185271351,1.08006617683505e-13,3.16359809243173e-13
"FECH|ENST00000262093.11|26",632.012940527927,-2.33718181946995,0.243396420232263,-9.60236727080734,7.81290239289445e-22,3.28795263386145e-21
"FECH|ENST00000262093.11|31",12391.3516538884,2.49566444115739,0.17579753769657,14.1962423015558,9.66582064181939e-46,9.76117485894358e-45
"FECH|ENST00000262093.11|40",1572.29312524592,-2.96558553589326,0.192986286114549,-15.3668200761841,2.73255600798624e-53,3.54965545636131e-52
"FECH|ENST00000262093.11|41",1455.47212912251,-3.66646526294996,0.151086518971518,-24.2673223786509,4.34046467731679e-130,6.04485412095618e-128
"FECH|ENST00000262093.11|43",316.709575872474,-1.36076318374861,0.267122502566065,-5.09415407042342,3.50301813261531e-07,6.99144278859083e-07
"FECH|ENST00000262093.11|44",330.614779610694,-2.9701357868554,0.268717425998668,-11.053007730396,2.11991171831749e-28,1.16149051465181e-27
"FECH|ENST00000262093.11|44|mutated",290.504013954304,-1.33139060508075,0.205809459710345,-6.46904475117199,9.86243876059338e-11,2.46190973396471e-10
"FECH|ENST00000262093.11|45",2008.37569785367,-1.24778388212418,0.184402516205039,-6.7666315395434,1.31815199062295e-11,3.45989620681373e-11
"FECH|ENST00000262093.11|46",523.45941307981,-1.88172157054379,0.192440298465986,-9.77820958262745,1.39659133545682e-22,6.04079972003118e-22
"FEN1|ENST00000305885.3|3",4348.92526711166,1.58783073004786,0.192929911104525,8.2300910261012,1.87071232815992e-16,6.31319288655153e-16
"FEN1|ENST00000305885.3|4",7284.64174965701,1.14958111527308,0.150441830714267,7.64136616667791,2.1492885955709e-14,6.48413841540371e-14
"FEN1|ENST00000305885.3|5",972.8586284888,-1.46210185474142,0.146297742551092,-9.99401514504437,1.61888404736991e-23,7.27283354664268e-23
"FGF10|ENST00000264664.5|3",271.738250303245,-1.06039135773261,0.213145041765662,-4.97497548593427,6.52558974759012e-07,1.27084533994938e-06
"FGF10|ENST00000264664.5|4",1142.0278526311,-2.25834047808244,0.175251345364313,-12.886294672305,5.37655969599984e-38,4.13053595118602e-37
"FGF10|ENST00000264664.5|6",1509.32475065352,-1.40488570113082,0.1470196716731,-9.55576682455528,1.22672053309738e-21,5.12645911545963e-21
"FGF10|ENST00000264664.5|7",1042.72712262978,-2.96798692581388,0.153315156373749,-19.358731361031,1.72071011002637e-83,5.82173587225588e-82
"FGF10|ENST00000264664.5|9",1054.05175160103,-3.60297760270575,0.14538672558652,-24.7820259254798,1.40081105278696e-135,2.50410656406409e-133
"FGF10|ENST00000264664.5|10",113.393605359467,-4.71869387952302,0.398675257508003,-11.8359336092692,2.54495790894229e-32,1.60089080227951e-31
"FGF10|ENST00000264664.5|11",33.7001926043795,-4.19190546486281,0.603533188488392,-6.94560886595458,3.768314953131e-12,1.01582507750731e-11
"FGF10|ENST00000264664.5|15",636.054961751406,-2.47619255475249,0.17646607650838,-14.0321165617059,9.91477134538715e-45,9.68590672134599e-44
"FGF10|ENST00000264664.5|16",349.796283358317,-3.015441673601,0.199146229376624,-15.141846687432,8.57709875996623e-52,1.0645379466126e-50
"FGF10|ENST00000264664.5|17",1215.11313650417,-1.76960810642304,0.148678219829336,-11.9022685935729,1.15173010353973e-32,7.34910572727508e-32
"FGF10|ENST00000264664.5|21",2102.05094281298,1.94315099800783,0.114277977932614,17.0037222670639,7.70671990171235e-65,1.42884495762862e-63
"FGF10|ENST00000264664.5|22",616.636780915687,-2.03367866123169,0.179011181532464,-11.3606236427353,6.56741228621793e-30,3.79256976625034e-29
"FGF10|ENST00000264664.5|23",669.377420193987,-5.59655835754255,0.235894823591284,-23.7248035897526,2.00034092481109e-124,2.42000840974368e-122
"FGF10|ENST00000264664.5|24",424.354944564091,-5.02021322141166,0.303639855909091,-16.5334461985606,2.1074253050404e-61,3.52031141959119e-60
"FGF10|ENST00000264664.5|25",8935.79308533466,3.70598732692715,0.134898058160116,27.4725031440287,3.74197431667014e-166,2.63633096416225e-163
"FGF10|ENST00000264664.5|27",621.562295978757,-1.11767950166128,0.194923007185584,-5.73395371741393,9.81161153700768e-09,2.1701509026545e-08
"FGF10|ENST00000264664.5|31",3208.26024166536,1.08955704739139,0.194084441802087,5.61382992513351,1.97896731027668e-08,4.30008916458341e-08
"FGF10|ENST00000264664.5|33",235.990259165173,-2.69958083518585,0.268610394796714,-10.0501726198233,9.17066382099812e-24,4.16207050337607e-23
"FGF10|ENST00000264664.5|34",746.762852330432,-2.33218525348338,0.153966626035405,-15.1473427296321,7.88924609203824e-52,9.80181539879066e-51
"FGF10|ENST00000264664.5|35",141.302295429662,-3.8784740366701,0.392386597224406,-9.88431833325847,4.86884121852149e-23,2.14784940236582e-22
"FGF3|ENST00000334134.4|1",2185.18504503712,1.4044444611167,0.308942499504448,4.54597364677718,5.46818784607733e-06,9.94419766663653e-06
"FGFR1|ENST00000447712.7|1",17597.8642606821,1.63058233111838,0.34966796726824,4.66323050366097,3.11283750736221e-06,5.75879747075644e-06
"FGFR1|ENST00000447712.7|2",15448.5407637005,1.31543035706645,0.333102862394046,3.94902147526535,7.84713122718959e-05,0.000129313553533365
"FGFR1|ENST00000447712.7|8",9922.30505500264,2.41026373972051,0.292156128682683,8.24991675029466,1.585049056413e-16,5.36578082211941e-16
"FGFR1|ENST00000447712.7|10",4303.3123699509,1.57067064983771,0.194279104332106,8.08460928022791,6.23638056838434e-16,2.03912448996831e-15
"FGFR1|ENST00000447712.7|12",10798.7685990065,1.23292160385088,0.221191559368929,5.57399933057332,2.48956690495596e-08,5.37446698281499e-08
"FGFR1|ENST00000447712.7|13",19214.9991294072,2.04445612380026,0.151762120409623,13.4714520216379,2.30292157252272e-41,2.01182287921988e-40
"FGFR3|ENST00000440486.8|1",7131.69972388878,1.09614142521505,0.324836824245563,3.37443708163584,0.000739668224537026,0.0011172534815858
"FGFR3|ENST00000440486.8|2",4818.32800071984,1.39476716455626,0.275568164874684,5.06142342382161,4.16137875866918e-07,8.24224134158768e-07
"FGFR3|ENST00000440486.8|3",6917.00789106468,2.03756927603942,0.21565081059338,9.44846564885563,3.43833643135845e-21,1.41466696799657e-20
"FGFR3|ENST00000440486.8|5",919.377539119185,1.57903369917757,0.200003636624612,7.89502493967779,2.90257191187462e-15,9.15085648552837e-15
"FGFR3|ENST00000440486.8|8",806.300085498492,1.55325085009337,0.139821180528043,11.1088380474791,1.13628423132717e-28,6.3093538426544e-28
"FGFR3|ENST00000440486.8|9",220.769288318208,1.24632895177605,0.427955522806853,2.91228617310905,0.00358793757393905,0.00508793847064503
"FIGLA|ENST00000332372.6|1",347.86610716764,-1.24453713884788,0.15598499642338,-7.9785695251735,1.48038894316584e-15,4.73447753599393e-15
"FKBP6|ENST00000252037.5|1",5465.6386549423,1.50782155298436,0.1402551491771,10.7505611154456,5.89021952296128e-27,3.01999825455938e-26
"FKBP6|ENST00000252037.5|2",7922.80233840495,2.27104903356567,0.110932123050939,20.4724201710521,3.79307850005232e-93,1.73395806088269e-91
"FKBP6|ENST00000252037.5|3",1845.08702172902,-2.16885905628211,0.16607142075795,-13.0597970823844,5.58765235316018e-39,4.49149746535567e-38
"FLCN|ENST00000285071.9|1",1111.78896328359,1.5950855944879,0.284399349372957,5.60861196766004,2.03955730392137e-08,4.42692602918925e-08
"FLCN|ENST00000285071.9|2",7440.16179749141,1.00726953904616,0.160838066514725,6.26263148316289,3.78534463027426e-10,9.11481154740547e-10
"FLCN|ENST00000285071.9|4",8285.56778054577,1.04057349001246,0.130745648218413,7.95876194880433,1.737691902789e-15,5.53666824147481e-15
"FLCN|ENST00000285071.9|5",15984.9448346689,1.97023582737801,0.150456376566995,13.0950636479053,3.51379648561259e-39,2.84164351844578e-38
"FLCN|ENST00000285071.9|6",17726.8777330008,3.18526974760436,0.119382822752555,26.681139498657,7.79208923585647e-157,3.21813285440872e-154
"FLCN|ENST00000285071.9|8",1452.85500313442,-2.28209507196873,0.171099571260097,-13.3378187634357,1.39481227858932e-40,1.18986229776811e-39
"FLCN|ENST00000285071.9|9",767.48172160991,-1.24051167206183,0.237856166272902,-5.21538580016688,1.83435044205688e-07,3.72878738026397e-07
"FLG|ENST00000368799.2|1",1292.56808786066,1.27794430083344,0.201409920161257,6.34499184454403,2.22437229636836e-10,5.43256667895674e-10
"FLI1|ENST00000527786.7|6",141.071704361388,-2.59508182849773,0.31305324536708,-8.2895860908734,1.1364323613385e-16,3.87617631294473e-16
"FLI1|ENST00000527786.7|7",430.279744280205,-3.25203762106836,0.271026393990324,-11.9989701858501,3.59744602500294e-33,2.34548780846272e-32
"FLI1|ENST00000527786.7|9",628.282542811773,-2.17834601154733,0.217015760821658,-10.0377318370783,1.04038872997806e-23,4.70927279627634e-23
"FLI1|ENST00000527786.7|10",553.580175913337,-4.01022244992221,0.229266993554083,-17.4914949062487,1.66336222399483e-68,3.48288275468288e-67
"FLI1|ENST00000527786.7|11",2508.22508564753,-4.56801732916039,0.211906428418711,-21.5567661785811,4.57478154051266e-103,2.75337479953368e-101
"FLI1|ENST00000527786.7|12",9839.25293320483,1.41239390794051,0.156617519050202,9.01810931820332,1.91363314025387e-19,7.31320488858348e-19
"FLI1|ENST00000527786.7|16",159.222268195584,-4.35247138673283,0.337066974791972,-12.9127790980385,3.81287202566276e-38,2.95004962864101e-37
"FLNA|ENST00000369850.10|1",8429.75467917133,1.51121892173108,0.232914176819232,6.48830802130159,8.68056734840985e-11,2.17368085159742e-10
"FOXC1|ENST00000645831.2|1",567.437976020417,-1.35603637516635,0.219975218083044,-6.16449610544048,7.07079373122571e-10,1.67497817481983e-09
"FOXC1|ENST00000645831.2|3",78245.1641078129,5.15873415987555,0.231683602774308,22.266289448636,7.84334341133149e-110,5.90815874449794e-108
"FOXC1|ENST00000645831.2|5",311.191344130354,-4.9712248853513,0.289955978237406,-17.1447573372018,6.87854201906967e-66,1.32450639489385e-64
"FOXC1|ENST00000645831.2|6",361.798005227015,-3.14658627254545,0.262879685725068,-11.9696821147158,5.12245038204807e-33,3.31272074653292e-32
"FOXC1|ENST00000645831.2|8",1239.40695994322,-1.46301564527041,0.218439755829408,-6.69757041118907,2.11913132978538e-11,5.49368743221634e-11
"FOXC1|ENST00000645831.2|9",378.024867183832,-2.0109197672879,0.243987457631856,-8.24189811560767,1.69499876727268e-16,5.73312630206859e-16
"FOXC1|ENST00000645831.2|13",1840.9919087043,-1.87341933986997,0.126726041209396,-14.7832231007234,1.87952309652299e-49,2.1357730670831e-48
"FOXC2|ENST00000649859.1|1",11912.0163194857,2.60314689950562,0.200394070845305,12.9901393216126,1.3917347849666e-38,1.09591107952301e-37
"FOXC2|ENST00000649859.1|2",14824.492981251,3.13381097807512,0.131516189198256,23.8283286428792,1.69909139459169e-125,2.16489549287497e-123
"FOXC2|ENST00000649859.1|3",5426.69746204801,1.06163825288144,0.153629157203761,6.91039560591593,4.83303992022557e-12,1.2935266843473e-11
"FOXC2|ENST00000649859.1|5",200.378341890825,-1.16210521376524,0.30105755158594,-3.86007661207431,0.000113351481090035,0.000184457974050998
"FOXC2|ENST00000649859.1|6",182.374032587753,-1.48418980386927,0.330887702848562,-4.48547888329517,7.27503517544039e-06,1.30850122084772e-05
"FOXE3|ENST00000335071.4|1",11903.8797192516,2.71567150615391,0.320398015025788,8.47593111940888,2.33206714314858e-17,8.15746734038859e-17
"FOXE3|ENST00000335071.4|2",23616.3913300191,2.34703894402406,0.263413331377642,8.91009931710416,5.09868691320657e-19,1.90953637146576e-18
"FOXE3|ENST00000335071.4|3",13467.7469289421,1.4871515221937,0.236810712887517,6.27991658004123,3.38754741468432e-10,8.18327054975275e-10
"FOXF1|ENST00000262426.6|5",13584.6640605293,1.52693919839237,0.154374843258373,9.89111416188952,4.54936121697714e-23,2.01061621017473e-22
"FOXF1|ENST00000262426.6|6",2955.38578716331,1.62734461267475,0.16426598516439,9.90676560972848,3.89036780387651e-23,1.72573834026033e-22
"FOXF1|ENST00000262426.6|7",4837.71763024552,1.24597720588862,0.127190975793316,9.79611327075054,1.17001346691338e-22,5.08094680682434e-22
"FOXF1|ENST00000262426.6|8",158.9000578621,-1.38606068456887,0.38623738047428,-3.58862387391624,0.000332428033807014,0.000519505553354203
"FOXF1|ENST00000262426.6|9",196.618749846659,-4.58135210245395,0.485518079877047,-9.43600721030644,3.87255561764467e-21,1.58949961043626e-20
"FOXF1|ENST00000262426.6|10",150.269381701412,-4.22183617294507,0.347310253087801,-12.1558063299611,5.34319819507662e-34,3.61760795830597e-33
"FOXF1|ENST00000262426.6|12",204.11012615956,-2.87691912758226,0.279100119198574,-10.3078391218292,6.49451374334227e-25,3.08180630364542e-24
"FOXF1|ENST00000262426.6|13",340.192735963521,-4.18562117786772,0.297305728867925,-14.0785083214025,5.14850799837597e-45,5.08356803763801e-44
"FOXF1|ENST00000262426.6|14",1602.39087106332,-1.95054403620863,0.18902272698857,-10.3190979586628,5.77632738963129e-25,2.74536004546087e-24
"FOXF1|ENST00000262426.6|14|mutated",1984.59993727502,-2.24790790169442,0.161405410606932,-13.9270913734652,4.33659264287752e-44,4.15847638780977e-43
"FOXF1|ENST00000262426.6|15",5414.60472559378,1.05716574069565,0.150123720109337,7.04196338810219,1.89549640516257e-12,5.20576942091999e-12
"FOXF1|ENST00000262426.6|16",12282.4495904451,2.00262029516975,0.136381698924572,14.683937148175,8.17052922975788e-49,9.15420286106737e-48
"FOXF1|ENST00000262426.6|17",5786.38801586341,1.22445647574917,0.123935726671378,9.8797700117245,5.09497094731774e-23,2.24512387917677e-22
"FOXG1|ENST00000313071.7|1",4428.52643750291,1.89948130316285,0.13461702589292,14.1102605005831,3.28362780481502e-45,3.27188104977284e-44
"FOXG1|ENST00000313071.7|3",1924.85366942272,1.12530473956598,0.166834977417351,6.74501688426488,1.53009230087895e-11,3.99724418844594e-11
"FOXG1|ENST00000313071.7|4",1061.39140806011,-1.84352514049397,0.226185222532646,-8.15051098321814,3.62389726149128e-16,1.20297720346123e-15
"FOXG1|ENST00000313071.7|6",930.339898664322,-3.57735574758484,0.178022216192311,-20.0949961420565,8.16208731550722e-90,3.35935806796666e-88
"FOXG1|ENST00000313071.7|7",210.78946675058,-4.45932107737404,0.353666328559147,-12.608836966588,1.88757934242162e-36,1.38019156191598e-35
"FOXG1|ENST00000313071.7|9",249.44150497803,-1.53359371178231,0.291516548816932,-5.26074323398149,1.43474270764784e-07,2.93792330475265e-07
"FOXG1|ENST00000313071.7|10",454.086899429434,-2.03240672182334,0.246292217844372,-8.25201356182349,1.5574774279012e-16,5.27393473394761e-16
"FOXG1|ENST00000313071.7|11",260.53446955141,-2.57652606787168,0.353055399038693,-7.29779540232808,2.92520991697212e-13,8.39167405402997e-13
"FOXL2|ENST00000648323.1|1",12279.3779191641,2.74684419834579,0.344057270750528,7.98368304309865,1.4203044028154e-15,4.54717611133924e-15
"FOXL2|ENST00000648323.1|2",20731.4480964672,3.27986134415561,0.319277664871077,10.272755363204,9.34954744853358e-25,4.41037927495418e-24
"FOXL2|ENST00000648323.1|3",7483.27230728698,2.25778654144079,0.334542859890344,6.74887080890276,1.49000183274031e-11,3.89475162608702e-11
"FOXL2|ENST00000648323.1|4",2609.45278586449,1.32095446067474,0.264512407063093,4.99392249815963,5.91651481092057e-07,1.15617715598622e-06
"FOXL2|ENST00000648323.1|7",1039.58937342983,-1.11220436095993,0.164639836880978,-6.7553781759634,1.42463168521652e-11,3.7295767636805e-11
"FOXO1|ENST00000379561.6|3",5588.42321820049,1.08881269378153,0.0997799767655708,10.9121361727679,1.00858058949716e-27,5.36878654240331e-27
"FOXO1|ENST00000379561.6|5",595.632664893096,-1.14650243993456,0.216777739482369,-5.28883843272944,1.2309556042298e-07,2.53275301011172e-07
"FOXO1|ENST00000379561.6|7",4354.25243831322,1.41246794659107,0.125219040633537,11.279977385586,1.64788335179291e-29,9.42535764299127e-29
"FOXO1|ENST00000379561.6|9",5620.64243874089,1.57628689939947,0.189966274560272,8.29771970339586,1.06128710770463e-16,3.62757867836139e-16
"FOXO1|ENST00000379561.6|11",1794.75316320171,1.52401277341004,0.134007353247873,11.372605580763,5.72525677878776e-30,3.31422911742586e-29
"FOXO1|ENST00000379561.6|12",2731.97907797877,1.75429236041224,0.149994739762925,11.6956925501854,1.3408883062897e-31,8.21474130149959e-31
"FOXO1|ENST00000379561.6|17",586.895764861064,-1.4598327553695,0.162920169839931,-8.96041758858828,3.23451115304735e-19,1.22323145184869e-18
"FOXO1|ENST00000379561.6|18",4386.87336266304,1.4437366030021,0.108883295417651,13.2594866592185,3.97608127838312e-40,3.32784943893743e-39
"FOXO1|ENST00000379561.6|19",294.380490856232,-1.49641614975768,0.280807680036543,-5.32897159209799,9.87704426616498e-08,2.04985893564127e-07
"FOXO1|ENST00000379561.6|22",930.627877894156,-1.2914094678556,0.149547263179752,-8.63546039156438,5.84909866096421e-18,2.09933037645695e-17
"FOXO1|ENST00000379561.6|24",1503.01639207287,-3.35781389914291,0.128028072222928,-26.2271690953538,1.30227654413445e-151,4.33260171363843e-149
"FOXO1|ENST00000379561.6|25",1262.36139771184,-3.05210422835857,0.138593678911659,-22.0219583773658,1.77428348751279e-107,1.20742007556482e-105
"FOXP1|ENST00000649528.3|2",7850.81786322856,2.41527654058313,0.155883136026163,15.494149028268,3.79958245480456e-54,5.09033546545797e-53
"FOXP1|ENST00000649528.3|3",2639.13369953722,-2.02809666846047,0.113093966434075,-17.9328458662089,6.53475691147762e-72,1.54677437803888e-70
"FOXP1|ENST00000649528.3|7",1559.54741800643,-1.19830814540054,0.15361226513791,-7.80086241371886,6.14855200731297e-15,1.90681531309134e-14
"FOXP1|ENST00000649528.3|8",581.816463925899,-2.09505738107168,0.21170369476351,-9.89617769029508,4.32489662302828e-23,1.91353109915071e-22
"FOXP1|ENST00000649528.3|18",108.866990267307,-1.34728435663772,0.403630808884646,-3.33791258492056,0.000844103004656395,0.00127007810135297
"FOXP1|ENST00000649528.3|19",576.114953564928,-1.03651491224082,0.183696700819186,-5.64253417518408,1.67565261414157e-08,3.65627461460623e-08
"FOXP1|ENST00000649528.3|20",84.6485683812839,-1.05173368892464,0.253005465416344,-4.15696035338175,3.22509932511278e-05,5.48289774547562e-05
"FOXP1|ENST00000649528.3|21",498.521681363284,-3.23733261746768,0.190647574580415,-16.9807175600977,1.14082676054491e-64,2.10534393082378e-63
"FOXP1|ENST00000649528.3|23",315.083198773532,-2.42318548764113,0.252022619538958,-9.61495238829764,6.91413306192302e-22,2.9148388483862e-21
"FOXP1|ENST00000649528.3|27",92.8735368021608,-2.3936803547772,0.27794851271608,-8.61195597481865,7.18244287339623e-18,2.57018578711284e-17
"FOXP1|ENST00000649528.3|28",957.345411258354,-1.14901333816959,0.156801198517646,-7.32783517621064,2.33900132826079e-13,6.73418723763929e-13
"FOXP1|ENST00000649528.3|30",1363.22719652984,1.11670023489522,0.122109156227938,9.14509828248019,5.95756667871586e-20,2.32498455884587e-19
"FOXP1|ENST00000649528.3|31",9334.02844196916,1.97435801541375,0.120372204526113,16.4021089684824,1.84712772826499e-60,2.96555613960185e-59
"FOXP1|ENST00000649528.3|33",699.18572376596,-2.60043474475596,0.183706476261533,-14.1553787197674,1.73003206941122e-45,1.73394092848019e-44
"FOXP2|ENST00000350908.9|1",947.434741235933,-1.38870808494939,0.190605277578018,-7.28577981992634,3.19814929902452e-13,9.16044080944029e-13
"FOXP2|ENST00000350908.9|2",594.215860260181,-1.20654039424079,0.211970801429544,-5.69201223047611,1.25550858190737e-08,2.75912408908342e-08
"FOXP2|ENST00000350908.9|5",1254.02555286723,-1.57759836314142,0.18414572835855,-8.56711897258721,1.06106251298159e-17,3.76320572045616e-17
"FOXP2|ENST00000350908.9|8",554.765430466162,-1.2623501721302,0.125922363817977,-10.0248290601894,1.18564587701129e-23,5.35463071982059e-23
"FOXP2|ENST00000350908.9|9",521.008079213015,1.32736160518758,0.229552366957039,5.78239128083569,7.3646164502206e-09,1.64134743625404e-08
"FOXP2|ENST00000350908.9|13",1713.68400083649,1.02206506991551,0.134463051185159,7.60108491445802,2.93658333426556e-14,8.80827913711462e-14
"FOXP2|ENST00000350908.9|14",249.100898340411,-2.05489500206778,0.183187831919216,-11.2174208327002,3.34895417191476e-29,1.89378772979335e-28
"FOXP2|ENST00000350908.9|15",315.939906754423,-1.94565321573358,0.175424268198034,-11.0911291562987,1.38528014178106e-28,7.65997241833414e-28
